student_id,subject,topic,previous_score,study_hours,attempts,difficulty,confidence_level,days_since_revision,attendance,quiz_score,target_score
STU01430,DBMS,ER-Model,60.71,1.22,10,Easy,Low,4,77.3,61.51,58.03
STU01096,Aptitude,Algebra,46.3,2.96,10,Easy,Low,15,75.53,37.27,46.84
STU01422,CN,Routing,68.51,1.64,5,Easy,High,30,62.01,84.14,52.51
STU01197,CN,Protocols,54.99,2.01,13,Easy,High,60,70.97,59.2,54.38
STU01307,CN,Security,79.27,1.35,2,Medium,High,12,56.95,90.98,64.44
STU01066,ML,NeuralNets,64.16,5.33,16,Medium,Medium,21,54.54,65.22,58.12
STU01061,ML,Regression,36.62,5.21,4,Hard,High,3,78.03,28.76,35.18
STU01083,Aptitude,Algebra,94.34,0.07,3,Medium,High,28,51.32,100.0,64.63
STU01179,CN,Bandwidth,22.38,1.67,18,Easy,High,54,93.36,44.25,41.94
STU01422,OS,FileSystem,63.33,2.61,20,Hard,Medium,26,60.93,66.95,36.83
STU01417,Python,Generators,34.22,7.28,20,Hard,Medium,10,57.87,31.96,22.51
STU01236,DSA,Sorting,46.38,0.89,4,Easy,Medium,34,89.16,54.62,34.25
STU01159,CN,Bandwidth,73.41,1.04,8,Easy,Low,35,79.8,74.76,58.48
STU01379,CN,Routing,0.0,1.42,17,Medium,High,17,54.3,0.0,8.83
STU01143,DBMS,Transactions,53.97,0.79,13,Hard,High,41,72.11,50.74,32.55
STU01179,Python,Loops,79.96,0.37,13,Hard,Low,14,71.36,95.02,37.7
STU01381,Aptitude,Permutation,35.33,7.73,14,Hard,Low,31,88.82,51.14,25.9
STU01318,Python,Functions,50.22,4.91,9,Medium,High,4,87.93,50.01,48.67
STU01375,Aptitude,Geometry,79.41,2.78,14,Easy,Medium,10,86.46,97.27,68.69
STU01082,OS,Deadlock,77.83,10.49,1,Medium,Medium,47,82.82,63.27,74.56
STU01341,Aptitude,Algebra,46.32,2.85,15,Easy,High,31,61.68,34.33,47.41
STU01396,DSA,Arrays,80.65,0.11,11,Easy,Low,51,85.93,96.37,45.06
STU01220,Python,Loops,69.73,1.36,7,Hard,Medium,56,54.42,57.89,20.45
STU01164,Aptitude,Probability,74.96,1.48,5,Medium,High,21,81.45,87.73,42.03
STU01469,Python,OOP,24.09,0.35,10,Easy,High,10,78.54,30.15,39.99
STU01440,DBMS,Queries,66.51,1.77,12,Hard,Low,4,67.69,72.01,42.14
STU01150,DSA,Sorting,74.64,1.27,3,Easy,Medium,58,87.18,78.5,58.37
STU01253,DSA,Graph,49.59,1.81,17,Easy,Low,19,68.95,58.73,38.69
STU01039,DBMS,SQL,43.81,0.06,10,Medium,Low,52,68.21,51.0,13.39
STU01228,DBMS,Transactions,29.58,1.03,14,Easy,Low,49,100.0,6.94,3.77
STU01071,ML,Clustering,40.99,2.01,9,Hard,High,46,65.32,42.15,28.16
STU01024,OS,Memory,100.0,0.42,19,Medium,Low,57,83.35,100.0,54.51
STU01467,Aptitude,Geometry,79.8,1.25,3,Easy,High,2,70.81,97.48,79.04
STU01266,Aptitude,Percentage,70.57,2.52,3,Hard,Low,24,97.82,86.7,33.14
STU01053,Aptitude,Algebra,50.47,2.83,12,Easy,Medium,21,67.01,43.56,40.23
STU01005,ML,Classification,45.1,2.94,18,Medium,High,18,65.44,41.87,51.14
STU01393,CN,Security,57.84,0.17,8,Medium,High,56,73.41,51.34,44.8
STU01375,DBMS,ER-Model,32.64,2.51,4,Easy,Low,42,70.45,26.7,2.52
STU01483,Python,OOP,84.61,4.71,3,Medium,High,59,56.03,86.76,78.63
STU01287,Aptitude,Algebra,100.0,2.45,7,Medium,High,59,88.85,100.0,70.62
STU01144,ML,Clustering,33.87,0.54,18,Hard,Medium,15,71.65,42.75,24.61
STU01483,Aptitude,Permutation,76.29,5.65,2,Hard,Low,26,86.81,86.77,37.47
STU01444,Python,Exceptions,59.37,2.25,12,Hard,High,25,71.65,49.26,47.15
STU01320,ML,NeuralNets,93.52,5.35,5,Hard,Medium,58,98.66,100.0,63.37
STU01101,OS,Threads,76.02,1.22,1,Hard,Medium,14,81.34,91.76,49.59
STU01128,Python,Loops,68.18,0.91,2,Hard,High,48,67.17,53.63,25.57
STU01484,DSA,Queue,50.75,0.67,18,Hard,Medium,4,85.14,48.58,22.13
STU01476,CN,Protocols,83.79,0.8,13,Medium,Medium,14,96.19,76.89,51.29
STU01022,CN,TCP-IP,78.83,2.59,15,Easy,High,9,38.61,86.19,72.57
STU01050,ML,DecisionTrees,72.24,2.01,4,Hard,Medium,37,87.6,63.32,41.03
STU01330,DBMS,ER-Model,65.37,1.57,2,Hard,Medium,36,61.66,76.31,23.2
STU01096,DBMS,Transactions,39.13,3.52,1,Medium,Medium,36,71.6,68.1,26.56
STU01234,OS,Deadlock,43.33,2.38,20,Medium,High,41,62.67,23.98,47.4
STU01162,DBMS,Transactions,43.66,2.82,17,Medium,Low,50,69.69,43.84,33.84
STU01384,Python,Decorators,35.35,6.62,15,Medium,High,2,81.69,56.35,57.88
STU01304,Python,OOP,80.45,0.47,12,Easy,Low,41,62.53,77.23,50.68
STU01069,ML,Classification,47.62,0.95,3,Easy,Medium,38,76.28,55.48,41.45
STU01438,DBMS,Transactions,79.34,7.41,4,Medium,Medium,46,73.78,79.92,64.53
STU01373,DSA,Searching,70.98,3.17,19,Hard,High,46,98.61,71.79,54.03
STU01281,Python,OOP,45.35,1.66,9,Medium,Low,31,78.5,50.34,16.13
STU01328,DSA,Queue,93.2,1.16,12,Easy,Low,52,78.52,100.0,59.76
STU01334,DSA,Searching,90.42,0.9,12,Hard,Low,11,94.86,97.93,50.39
STU01150,Python,Functions,100.0,0.47,19,Hard,High,41,67.18,100.0,78.32
STU01225,ML,NeuralNets,48.05,1.42,12,Medium,Low,15,59.74,56.55,50.97
STU01194,OS,FileSystem,83.38,11.87,4,Hard,High,45,72.72,86.88,72.46
STU01019,DBMS,Normalization,61.59,7.69,16,Medium,Medium,38,84.37,79.82,56.96
STU01131,Aptitude,Algebra,43.97,3.91,8,Hard,Medium,6,70.55,59.65,31.12
STU01139,CN,TCP-IP,39.59,3.38,1,Easy,Medium,47,62.78,55.9,34.84
STU01087,DSA,Sorting,48.96,3.23,3,Easy,Medium,20,34.71,43.97,28.73
STU01307,Aptitude,Geometry,64.34,4.74,15,Easy,Low,7,91.81,64.52,68.87
STU01110,Python,Decorators,64.89,4.16,9,Medium,Medium,13,43.41,73.66,51.54
STU01142,Aptitude,Geometry,43.92,0.7,1,Hard,Medium,0,53.01,47.05,34.8
STU01492,Python,Generators,95.56,1.27,19,Hard,High,0,86.94,90.55,70.03
STU01191,Python,Loops,50.49,1.2,6,Easy,High,36,61.54,59.25,48.75
STU01130,CN,TCP-IP,64.77,12.64,2,Hard,Medium,14,62.77,82.68,51.14
STU01386,DBMS,Indexing,53.7,0.1,15,Hard,Low,42,86.26,60.87,24.92
STU01365,DSA,Graph,40.35,0.3,7,Medium,High,4,62.8,40.08,37.39
STU01174,DBMS,ER-Model,64.25,2.69,2,Hard,Medium,37,70.33,45.59,20.78
STU01185,ML,Clustering,42.86,2.0,19,Medium,Medium,14,58.76,47.04,36.28
STU01471,DSA,Tree,58.04,2.94,12,Medium,High,20,100.0,62.43,67.5
STU01091,DSA,Queue,89.42,0.58,9,Easy,Low,39,98.82,86.94,41.32
STU01055,Aptitude,Permutation,84.91,5.51,14,Hard,Medium,13,65.63,80.46,53.18
STU01059,CN,Security,71.95,1.29,17,Easy,Low,45,78.66,80.05,32.67
STU01440,Aptitude,Algebra,28.26,10.55,4,Hard,Low,2,73.34,39.81,30.56
STU01358,DBMS,ER-Model,94.24,1.15,16,Medium,High,15,87.02,97.86,76.1
STU01295,DBMS,Transactions,29.35,1.58,10,Easy,Medium,5,71.65,39.38,30.94
STU01119,OS,Processes,58.34,3.56,18,Medium,Medium,29,88.93,74.52,57.17
STU01100,DBMS,ER-Model,53.4,3.64,15,Easy,High,40,69.78,64.06,59.61
STU01443,Aptitude,Geometry,84.6,3.0,11,Hard,High,33,76.06,99.29,61.72
STU01157,Aptitude,Geometry,61.9,6.08,15,Hard,Medium,40,54.55,69.99,35.23
STU01315,DSA,Queue,60.29,0.73,12,Hard,Medium,48,44.54,67.23,22.72
STU01335,ML,Clustering,68.19,0.34,1,Hard,Medium,21,89.95,71.69,32.25
STU01379,Aptitude,Probability,86.25,3.63,6,Hard,Low,56,62.96,84.93,25.22
STU01196,DBMS,ER-Model,82.38,0.78,3,Hard,Medium,27,83.51,89.62,46.25
STU01211,Aptitude,Probability,52.29,0.2,2,Medium,Medium,53,56.44,59.81,24.77
STU01445,OS,Deadlock,74.6,3.24,11,Hard,Low,17,73.93,97.79,48.6
STU01368,Python,Exceptions,13.05,0.23,2,Easy,Medium,37,78.13,0.0,4.31
STU01053,OS,Memory,20.46,2.99,5,Easy,Medium,40,100.0,25.94,23.0
STU01182,DSA,Sorting,48.3,0.18,5,Easy,Low,12,83.27,43.97,42.24
STU01500,DSA,LinkedList,74.7,2.19,7,Hard,Medium,45,48.35,82.71,20.58
STU01351,ML,NeuralNets,59.29,5.07,13,Hard,Medium,29,98.72,54.04,50.78
STU01359,CN,Security,100.0,5.32,18,Medium,Medium,57,71.35,100.0,68.59
STU01016,DBMS,ER-Model,55.0,10.31,9,Medium,Low,0,100.0,66.54,52.15
STU01011,ML,Classification,68.32,8.54,19,Easy,Medium,55,76.96,82.3,67.86
STU01370,OS,Processes,90.03,2.19,2,Hard,Medium,31,81.81,96.05,62.3
STU01331,DBMS,Indexing,66.34,2.11,12,Hard,Medium,20,72.47,76.85,23.46
STU01453,ML,Clustering,55.1,4.62,1,Hard,Medium,12,85.34,65.6,30.62
STU01204,CN,Protocols,55.83,0.7,17,Easy,Medium,42,52.49,67.95,39.87
STU01244,CN,Protocols,47.63,0.16,14,Medium,Low,30,68.6,28.23,26.14
STU01422,Aptitude,Geometry,83.85,8.38,18,Hard,Medium,43,53.22,99.77,63.87
STU01314,OS,Threads,79.15,0.39,17,Hard,Medium,15,57.79,85.64,53.34
STU01388,DSA,Arrays,51.16,2.36,10,Easy,Medium,51,100.0,42.09,21.29
STU01079,DSA,Searching,78.59,0.6,10,Easy,Medium,19,79.36,95.19,63.63
STU01360,DBMS,Transactions,76.79,0.5,12,Hard,High,11,95.69,76.68,49.04
STU01149,DBMS,Normalization,67.18,0.33,11,Hard,Medium,34,77.98,49.8,22.26
STU01168,Aptitude,Probability,82.29,1.08,6,Medium,Medium,48,74.41,79.7,42.45
STU01131,OS,FileSystem,97.5,3.33,13,Easy,High,27,88.85,92.46,78.0
STU01368,ML,Clustering,59.87,0.37,15,Easy,Medium,58,61.59,76.28,34.27
STU01352,OS,FileSystem,53.12,3.89,9,Easy,Medium,30,62.0,53.63,34.75
STU01452,DBMS,SQL,74.81,1.53,19,Medium,Medium,20,62.86,81.96,68.52
STU01247,Aptitude,Permutation,33.78,0.81,7,Medium,Medium,53,58.34,54.69,19.37
STU01143,DBMS,Indexing,33.93,3.89,19,Hard,High,46,64.83,55.93,26.61
STU01062,DSA,Graph,55.72,8.04,16,Hard,Medium,42,82.18,57.23,49.94
STU01225,Aptitude,Percentage,68.83,0.11,17,Easy,Low,20,66.26,71.24,50.31
STU01333,DBMS,Normalization,86.28,0.46,7,Medium,Medium,39,65.76,90.7,38.78
STU01189,Python,OOP,52.77,3.62,11,Medium,Medium,9,100.0,49.63,51.05
STU01035,Python,OOP,100.0,15.0,4,Medium,Medium,11,88.35,100.0,81.3
STU01206,DBMS,Queries,90.45,1.22,1,Easy,High,46,75.82,77.21,66.43
STU01367,DBMS,ER-Model,34.47,0.4,6,Medium,Low,48,78.29,41.05,16.64
STU01190,OS,Memory,39.81,1.07,6,Hard,Medium,17,96.46,66.36,44.81
STU01258,Aptitude,Algebra,71.45,3.07,7,Medium,High,18,100.0,73.94,60.63
STU01346,Aptitude,Algebra,50.95,6.62,15,Hard,High,57,88.44,51.25,34.88
STU01155,CN,TCP-IP,30.49,1.1,10,Hard,High,2,78.76,31.63,29.97
STU01301,DSA,Arrays,63.42,4.96,19,Medium,High,57,93.67,72.89,62.92
STU01303,CN,Bandwidth,66.09,6.74,14,Medium,Low,23,81.89,55.4,48.67
STU01218,Python,OOP,87.18,0.37,3,Medium,Medium,30,68.04,96.01,41.35
STU01259,DBMS,Transactions,37.38,1.59,14,Easy,Low,11,100.0,63.59,49.19
STU01083,OS,Threads,73.15,0.25,5,Hard,High,19,82.62,74.22,43.44
STU01022,CN,Routing,65.17,1.02,10,Hard,High,35,54.26,84.63,42.93
STU01379,Python,OOP,84.82,0.18,4,Medium,High,23,45.12,97.81,61.04
STU01276,Aptitude,Algebra,38.55,0.21,14,Easy,High,58,81.02,47.46,34.04
STU01489,DBMS,SQL,93.4,1.87,9,Hard,Medium,20,65.91,98.03,54.18
STU01046,OS,Memory,67.3,0.73,11,Easy,Medium,13,71.41,65.96,56.72
STU01495,OS,FileSystem,6.23,0.32,2,Medium,High,48,76.08,0.0,0.0
STU01007,DSA,LinkedList,49.25,6.45,8,Medium,Medium,35,78.39,65.87,48.07
STU01012,OS,Processes,32.58,3.57,9,Hard,High,59,76.93,41.93,14.38
STU01483,OS,Deadlock,92.21,0.22,17,Medium,Medium,25,68.6,98.66,61.32
STU01434,DSA,Queue,80.81,2.19,16,Hard,High,41,73.98,96.04,59.42
STU01185,Python,Loops,38.27,1.34,15,Easy,Low,49,58.7,43.56,33.69
STU01381,DBMS,SQL,62.43,1.7,6,Easy,High,30,58.79,58.55,47.75
STU01172,OS,Processes,32.9,0.96,13,Medium,High,12,89.68,33.46,35.61
STU01428,Python,Generators,37.8,9.9,5,Easy,Medium,2,71.22,22.83,57.92
STU01416,CN,Security,62.23,3.94,12,Hard,Low,39,50.45,75.08,31.86
STU01417,CN,Protocols,48.89,3.45,20,Hard,Medium,38,80.63,65.41,38.36
STU01278,DBMS,Indexing,75.41,0.92,10,Easy,Medium,56,77.89,84.38,43.32
STU01424,CN,TCP-IP,74.58,2.39,8,Hard,Medium,1,77.83,85.13,48.84
STU01161,DBMS,Normalization,19.03,1.33,10,Easy,Medium,32,80.7,49.74,32.3
STU01281,CN,Routing,65.1,4.54,13,Medium,Low,53,58.5,78.6,36.59
STU01449,DSA,Tree,70.05,2.58,13,Easy,Low,44,100.0,75.4,47.58
STU01476,OS,Memory,60.28,0.71,11,Medium,Medium,33,63.77,64.02,29.54
STU01251,CN,TCP-IP,100.0,3.53,2,Hard,Low,55,41.77,100.0,34.09
STU01397,CN,Protocols,75.55,8.04,12,Medium,Medium,2,76.07,87.72,77.45
STU01378,Aptitude,Percentage,52.61,2.65,20,Medium,Low,10,91.16,50.87,26.43
STU01415,OS,FileSystem,54.46,1.68,11,Easy,High,16,79.04,64.26,55.4
STU01118,ML,Classification,39.81,1.72,1,Medium,High,18,100.0,42.53,55.56
STU01162,DSA,Tree,73.56,0.21,9,Medium,Low,22,73.77,88.72,44.33
STU01261,ML,Regression,59.36,0.28,9,Medium,High,27,85.16,49.94,51.91
STU01073,DSA,LinkedList,64.48,5.28,5,Easy,High,60,90.82,61.72,66.63
STU01412,ML,Clustering,82.35,0.4,17,Medium,Low,34,72.97,94.67,50.68
STU01226,Python,Functions,77.13,4.51,19,Hard,Medium,50,68.91,87.9,52.76
STU01355,Aptitude,Algebra,94.1,1.67,18,Hard,Medium,44,92.93,100.0,54.25
STU01299,Aptitude,Geometry,59.12,3.32,14,Easy,High,36,88.3,70.4,62.63
STU01435,OS,FileSystem,86.84,1.22,1,Hard,Low,1,98.26,93.73,44.62
STU01139,DBMS,Indexing,92.02,0.71,5,Medium,Medium,6,73.39,88.19,75.66
STU01286,Python,Loops,86.59,2.67,9,Easy,Medium,1,61.47,86.66,67.32
STU01400,DSA,LinkedList,89.27,0.87,8,Hard,Low,53,78.26,92.58,35.8
STU01376,CN,TCP-IP,26.97,7.04,9,Medium,High,46,77.38,33.73,37.86
STU01143,DBMS,Transactions,84.08,1.68,11,Hard,High,32,67.22,91.26,59.27
STU01053,DSA,Stack,61.65,3.09,5,Hard,Medium,46,68.92,71.9,32.34
STU01006,OS,Scheduling,40.62,1.16,17,Medium,Low,27,91.35,59.0,18.21
STU01281,OS,Processes,100.0,0.01,9,Medium,High,45,84.58,100.0,54.9
STU01129,OS,Deadlock,36.79,1.02,14,Medium,Low,40,69.73,31.4,14.95
STU01317,Aptitude,Percentage,82.06,0.46,3,Medium,Low,2,62.18,97.46,53.41
STU01379,CN,DNS,31.87,2.67,10,Medium,Medium,41,51.12,39.4,13.91
STU01456,DSA,Arrays,46.91,3.63,11,Easy,High,20,91.82,42.41,51.5
STU01451,Aptitude,Percentage,78.06,1.42,7,Hard,High,29,57.97,79.93,54.52
STU01200,CN,Routing,100.0,4.4,18,Easy,Medium,37,87.05,100.0,76.78
STU01061,OS,FileSystem,61.42,5.19,8,Hard,High,6,46.62,66.86,47.09
STU01482,Aptitude,Permutation,69.32,2.21,3,Easy,Low,36,95.2,79.54,37.39
STU01286,Aptitude,Percentage,100.0,1.59,1,Medium,High,32,93.65,99.46,81.52
STU01472,CN,Security,53.36,0.67,20,Easy,High,24,77.62,44.29,45.54
STU01181,OS,FileSystem,86.12,0.31,3,Easy,Low,31,48.6,84.06,29.94
STU01157,Python,Generators,57.09,1.57,10,Hard,High,4,55.63,79.04,52.17
STU01197,DSA,Queue,83.14,0.85,17,Hard,High,28,81.92,90.14,64.08
STU01087,ML,Classification,55.69,4.24,18,Medium,High,48,53.25,66.25,42.51
STU01242,CN,DNS,73.91,1.68,19,Easy,Low,29,75.4,88.4,53.69
STU01062,DBMS,ER-Model,47.02,3.43,5,Medium,High,56,59.95,41.52,23.49
STU01432,DSA,LinkedList,51.25,4.68,18,Hard,High,27,78.81,47.55,47.76
STU01040,Aptitude,Probability,57.16,0.41,6,Medium,Low,34,99.47,49.24,27.13
STU01290,ML,Regression,69.35,1.8,12,Hard,Low,54,95.74,77.85,23.93
STU01380,OS,Processes,100.0,0.75,20,Medium,High,53,52.64,89.53,68.56
STU01307,DSA,Arrays,56.88,0.4,19,Hard,Low,4,72.98,72.24,51.29
STU01158,DSA,Graph,56.35,2.55,20,Medium,Low,16,93.32,48.44,39.93
STU01215,CN,TCP-IP,64.75,0.75,11,Medium,Low,32,92.39,61.11,41.43
STU01466,ML,Regression,59.42,0.11,15,Easy,High,29,63.83,74.97,62.73
STU01043,ML,Classification,58.21,0.37,19,Easy,Medium,35,68.98,51.84,47.52
STU01456,OS,Processes,62.2,3.44,16,Easy,Low,16,73.3,55.92,40.21
STU01331,CN,Protocols,48.5,3.98,15,Medium,High,22,84.45,55.11,56.77
STU01357,DSA,Graph,88.59,2.37,4,Medium,Medium,40,78.06,94.18,39.51
STU01341,Python,Loops,78.25,0.67,1,Hard,Low,56,81.9,80.05,24.77
STU01037,DSA,Arrays,93.18,2.33,15,Medium,Medium,10,84.29,89.94,67.62
STU01381,DSA,Stack,89.08,1.86,5,Hard,Low,12,71.71,90.08,34.71
STU01336,OS,Scheduling,40.58,3.12,5,Easy,High,36,96.5,32.6,47.61
STU01336,CN,Routing,78.32,0.02,7,Easy,High,54,81.26,80.39,67.52
STU01048,DBMS,Queries,79.4,1.05,3,Medium,High,3,73.84,100.0,70.71
STU01040,DBMS,Normalization,22.33,1.88,19,Easy,Medium,9,65.73,30.9,36.51
STU01152,DBMS,SQL,51.0,0.83,2,Easy,High,58,61.38,47.86,42.26
STU01203,DSA,Graph,27.67,5.21,6,Medium,High,18,86.74,32.22,40.21
STU01009,ML,Regression,88.67,4.75,11,Hard,High,5,100.0,100.0,76.67
STU01426,CN,Protocols,42.9,3.93,11,Easy,Medium,37,92.7,49.58,50.35
STU01038,DBMS,Queries,60.64,0.22,16,Easy,Low,43,68.44,72.46,38.22
STU01257,OS,FileSystem,41.72,2.88,13,Medium,Low,52,70.79,44.41,24.72
STU01144,DBMS,Transactions,98.06,3.53,10,Easy,High,50,84.69,100.0,82.23
STU01378,DBMS,Normalization,83.25,2.52,4,Easy,Low,60,72.55,100.0,41.67
STU01181,DBMS,Transactions,89.17,3.33,4,Hard,High,3,85.5,93.96,79.38
STU01146,Python,Loops,72.82,2.46,16,Easy,Low,60,80.11,77.78,49.37
STU01131,CN,DNS,55.69,1.62,5,Medium,Low,12,100.0,41.34,29.98
STU01067,Python,Decorators,66.12,1.05,10,Medium,Medium,29,61.75,86.47,56.78
STU01225,CN,DNS,71.85,10.31,8,Easy,High,60,82.23,82.49,78.21
STU01327,DBMS,Normalization,55.31,5.51,10,Easy,Medium,34,58.09,52.59,59.67
STU01065,OS,FileSystem,61.18,0.23,20,Easy,Medium,58,68.63,78.53,33.26
STU01450,Python,Loops,85.57,0.16,3,Medium,High,11,67.37,71.13,59.36
STU01500,DBMS,Transactions,40.98,0.98,10,Hard,Low,14,71.29,68.52,23.15
STU01430,Aptitude,Algebra,67.0,1.32,6,Easy,High,36,63.89,63.98,64.92
STU01147,Aptitude,Probability,57.74,0.21,10,Easy,Low,5,57.93,86.39,51.65
STU01319,ML,NeuralNets,54.93,0.93,2,Hard,Low,42,76.79,65.78,9.68
STU01117,DBMS,Normalization,92.33,0.43,17,Easy,Medium,18,67.53,100.0,97.33
STU01278,Python,Exceptions,69.44,0.85,7,Hard,High,1,100.0,79.99,70.97
STU01486,CN,Security,100.0,0.32,18,Easy,Medium,45,91.58,99.42,69.4
STU01333,OS,Scheduling,47.67,5.82,2,Medium,Medium,8,74.94,60.28,48.57
STU01269,Aptitude,Probability,89.48,0.61,9,Hard,Medium,11,92.88,100.0,48.01
STU01087,DSA,Stack,67.22,2.05,2,Medium,Medium,4,84.47,69.95,49.48
STU01356,CN,Protocols,59.42,0.76,19,Easy,Medium,21,87.39,68.86,48.48
STU01440,DSA,Searching,49.76,0.25,16,Easy,High,53,41.36,59.13,54.63
STU01075,OS,Memory,48.52,0.16,1,Medium,High,38,83.17,55.63,36.9
STU01258,CN,Bandwidth,53.5,2.17,15,Medium,High,36,100.0,49.72,52.44
STU01463,Python,Functions,67.83,2.6,12,Medium,High,22,82.95,71.96,74.22
STU01096,DSA,Searching,52.75,0.27,3,Hard,High,8,63.76,71.63,37.11
STU01190,OS,Scheduling,85.87,0.12,1,Hard,Low,58,95.14,100.0,29.33
STU01201,DSA,Stack,53.37,0.46,4,Easy,High,21,59.85,69.93,57.45
STU01463,OS,Deadlock,54.81,6.85,9,Medium,Medium,40,100.0,51.55,58.89
STU01262,ML,NeuralNets,100.0,1.07,13,Hard,Low,2,79.98,100.0,52.58
STU01350,DSA,Stack,62.01,0.01,11,Easy,High,25,73.05,73.73,60.59
STU01294,OS,Threads,33.23,2.01,7,Easy,High,46,78.42,54.28,44.19
STU01392,DSA,Stack,60.47,0.34,14,Easy,Medium,8,78.12,65.75,58.59
STU01130,DSA,Sorting,50.1,0.13,13,Medium,Medium,45,80.15,70.08,42.08
STU01410,Aptitude,Percentage,100.0,2.27,12,Medium,Medium,60,70.23,100.0,57.34
STU01056,ML,DecisionTrees,70.09,1.6,11,Medium,High,22,81.49,68.29,53.3
STU01256,DSA,LinkedList,75.41,0.39,7,Easy,Medium,17,87.74,81.95,59.58
STU01088,CN,TCP-IP,65.24,0.23,9,Hard,Medium,57,77.92,70.19,32.4
STU01132,CN,Security,97.05,2.79,17,Easy,Medium,36,79.58,100.0,69.52
STU01368,CN,TCP-IP,47.3,1.08,13,Easy,Medium,59,82.42,52.91,32.73
STU01434,ML,Classification,89.25,8.28,3,Hard,Low,4,82.46,87.7,53.76
STU01417,DSA,Queue,89.27,1.93,6,Hard,Medium,51,81.2,74.13,46.9
STU01305,CN,DNS,100.0,1.5,14,Medium,Medium,2,84.65,87.18,85.35
STU01198,Aptitude,Probability,70.47,0.21,17,Hard,Medium,9,65.61,79.67,43.65
STU01106,OS,FileSystem,42.97,0.86,6,Easy,High,15,91.12,46.39,51.68
STU01038,DSA,Arrays,64.78,1.33,20,Hard,Medium,13,59.39,72.51,35.94
STU01027,DBMS,ER-Model,77.8,2.32,14,Medium,Low,42,53.89,75.77,57.4
STU01045,OS,Memory,71.99,1.96,14,Hard,Low,25,79.63,80.07,37.44
STU01419,OS,FileSystem,87.45,1.54,8,Easy,Medium,33,80.79,100.0,65.27
STU01241,ML,DecisionTrees,95.85,0.41,18,Hard,Low,35,90.94,92.49,58.26
STU01263,DBMS,SQL,23.65,3.72,18,Hard,High,28,74.28,43.48,31.16
STU01117,ML,Clustering,59.43,2.33,5,Hard,Low,29,56.8,68.94,16.84
STU01245,Aptitude,Percentage,38.83,12.9,1,Easy,Low,4,84.52,25.19,43.9
STU01139,OS,FileSystem,58.19,10.41,6,Easy,High,1,100.0,48.01,93.46
STU01125,Python,Exceptions,84.05,1.3,3,Hard,Medium,38,42.96,89.47,38.51
STU01229,OS,Memory,59.22,0.63,16,Hard,Low,36,89.3,63.5,18.59
STU01385,ML,Clustering,72.88,3.69,8,Easy,Low,23,94.35,74.83,51.27
STU01124,Python,Exceptions,94.17,3.24,5,Medium,Low,32,81.47,100.0,62.12
STU01370,DBMS,Indexing,61.81,1.0,9,Medium,Medium,2,53.9,72.56,28.37
STU01082,ML,Clustering,88.24,3.38,14,Hard,Low,44,76.36,82.91,32.3
STU01404,OS,FileSystem,68.04,1.71,16,Hard,Medium,10,50.16,82.33,37.9
STU01348,Python,Generators,30.09,1.43,9,Hard,Low,60,85.6,53.04,0.0
STU01112,DBMS,Transactions,60.27,1.58,5,Hard,Medium,49,87.97,70.41,33.34
STU01096,DSA,Sorting,26.26,0.29,14,Medium,Medium,24,77.44,22.74,23.18
STU01200,CN,Protocols,90.71,2.23,6,Easy,Low,56,80.56,79.9,34.56
STU01111,Aptitude,Geometry,85.37,3.99,10,Hard,High,6,55.47,100.0,74.17
STU01393,CN,DNS,66.31,1.16,14,Medium,High,46,81.36,85.01,54.19
STU01461,CN,Bandwidth,94.02,8.62,5,Hard,Low,51,99.62,100.0,51.98
STU01387,Aptitude,Algebra,100.0,1.94,9,Medium,Medium,23,79.79,99.23,60.23
STU01262,DSA,Stack,60.62,6.1,15,Easy,Low,5,32.86,68.28,68.43
STU01442,Aptitude,Probability,33.05,7.26,3,Hard,Medium,46,80.17,27.7,20.48
STU01097,DBMS,Queries,100.0,4.2,2,Easy,High,21,95.16,92.52,99.83
STU01384,CN,DNS,67.49,7.26,9,Hard,Low,44,74.67,58.78,21.64
STU01240,OS,Deadlock,68.29,0.63,14,Medium,High,53,69.54,54.32,39.85
STU01446,OS,Memory,27.14,1.0,12,Medium,Low,10,69.46,31.67,3.51
STU01218,CN,Bandwidth,76.16,0.83,15,Medium,High,42,33.51,83.96,65.84
STU01245,OS,Threads,70.8,4.48,3,Easy,High,37,85.47,68.35,81.91
STU01285,CN,DNS,80.43,5.75,18,Medium,High,47,86.83,91.84,81.62
STU01304,ML,Clustering,81.63,0.48,9,Medium,Low,53,91.21,99.01,39.94
STU01053,ML,Clustering,26.33,2.49,11,Easy,High,47,66.54,31.16,28.7
STU01214,Python,Loops,70.23,2.66,4,Easy,Low,24,68.15,70.54,27.44
STU01129,Python,Exceptions,86.3,1.0,8,Hard,High,2,93.89,98.94,68.82
STU01151,Python,Functions,62.82,2.8,5,Medium,Medium,1,95.1,71.29,49.35
STU01391,Python,Decorators,62.73,0.56,14,Easy,Low,56,77.07,71.25,35.0
STU01090,OS,Memory,73.08,0.48,2,Medium,Medium,38,65.99,84.46,41.0
STU01197,DSA,Graph,75.63,0.13,5,Medium,Medium,11,81.49,86.01,53.73
STU01396,DBMS,Indexing,45.87,2.64,4,Easy,Medium,15,100.0,42.06,35.74
STU01425,Aptitude,Probability,86.37,3.01,19,Medium,High,55,82.0,88.65,71.2
STU01054,Aptitude,Probability,88.29,8.8,20,Hard,Medium,0,77.58,97.83,79.18
